Title,Company,Salary,ContractType,Category,CloseDate,Location,OpenDate
Lead RoR Developer,Recruitment Agenda Ltd,35000.04,Permanent,IT Jobs,2012-06-15 12:00:00,London,2012-05-16 12:00:00
Project Manager/Systems Consultant,Catch Resource Management,45000.0,Permanent,"PR, Advertising & Marketing Jobs",2013-05-06 12:00:00,London,2013-04-06 12:00:00
Experienced Software Engineer,Premiere People,32499.96,Permanent,IT Jobs,2013-12-05 15:00:00,Birmingham,2013-11-05 15:00:00
Software Project Manager  East Midlands,Cordius,52500.0,Permanent,"PR, Advertising & Marketing Jobs",2013-12-16 12:00:00,Leicestershire,2013-11-16 12:00:00
Graduate Systems Administrator  North London  Software house,Review,27500.04,Permanent,IT Jobs,2014-02-26 12:00:00,London,2013-12-28 12:00:00
"Project Manager, Web Design, Digital Agency, Agile, Prince****",Optima Connections,47499.96,Permanent,IT Jobs,2014-01-28 12:00:00,South West London,2013-10-30 12:00:00
"IT Systems Administrator  Ripley, Derbyshire",Cordius,23750.04,Permanent,IT Jobs,2013-08-25 15:00:00,Derbyshire,2013-05-27 15:00:00
Test Analyst / Agile / Net / Contract / London / ********,Real,87000.0,Fixed Term Contract,IT Jobs,2013-09-08 12:00:00,The City,2013-07-10 12:00:00
"SharePoint Developer, Leeds, ****k, MS Gold Partner",Nigel Frank International,52500.0,Permanent,IT Jobs,2012-12-27 00:00:00,Leeds,2012-11-27 00:00:00
C Applications Developer,Syntax Consultancy Ltd,35000.04,Permanent,IT Jobs,2014-01-08 00:00:00,East Midlands,2013-11-09 00:00:00
ODCDW****,Owen Daniels Consultancy,24999.96,Permanent,IT Jobs,2013-01-15 12:00:00,South West London,2012-10-17 12:00:00
Systems Administrator  Networking Cloud  Berlin / London,Bridge Noble,62499.96,Permanent,IT Jobs,2014-01-24 15:00:00,UK,2013-10-26 15:00:00
Finance Business Analyst  B****C/Utilities,Capita Resourcing,66000.0,Fixed Term Contract,IT Jobs,2012-06-22 15:00:00,Crawley,2012-06-08 15:00:00
Project Manager  Wealth Management,Pearson Whiffin Affinity,62499.96,Permanent,"PR, Advertising & Marketing Jobs",2013-02-20 12:00:00,The City,2012-12-22 12:00:00
Microsoft Server Administrator,Morson International,59880.0,Fixed Term Contract,IT Jobs,2013-10-01 15:00:00,Doncaster,2013-09-17 15:00:00
Desktop Technician  Oxford  6 Months,Austin Fraser,33600.0,Fixed Term Contract,IT Jobs,2013-12-26 00:00:00,Oxfordshire,2013-12-12 00:00:00
"PMO/QA/Release Manager  North Birmingham, West Midlands",Certes,32499.96,Permanent,IT Jobs,2012-09-25 15:00:00,West Midlands,2012-06-27 15:00:00
"Business Analyst (retail, pci, finance)",Review,66240.0,Fixed Term Contract,Accounting & Finance Jobs,2013-10-28 12:00:00,Nottingham,2013-08-29 12:00:00
Technical Author (IT)  Windows 7 Rollout  Frankfurt,Morson International,86400.0,Fixed Term Contract,IT Jobs,2012-05-22 00:00:00,UK,2012-03-23 00:00:00
"3rd Line Systems Admin  Farnham  Windows, Cisco  ****k",Austin Fraser,33000.0,Permanent,IT Jobs,2013-12-14 12:00:00,Farnham,2013-11-14 12:00:00
"French Speaking Technical Support Engineer Windows XP, Vista, Window",Pytec IT Recruitment,22500.0,Permanent,IT Jobs,2013-08-02 12:00:00,London,2013-05-04 12:00:00
Oracle Reporting Manager,Catch Resource Management,41000.04,Permanent,IT Jobs,2013-09-24 15:00:00,Manchester,2013-07-26 15:00:00
"NAV Pre Sales Consultant, ****k****k  ****k  ****k OTE",Nigel Frank International,67500.0,Permanent,Sales Jobs,2013-12-23 00:00:00,Birmingham,2013-11-23 00:00:00
"Sales Sales Sales, Commercial, Public Sector, IT Hardware; ****k",Bond Recruitment,30000.0,Permanent,IT Jobs,2012-12-08 15:00:00,UK,2012-11-08 15:00:00
"Desktop Support Engineer  2nd line support, Mac OS, Windows, Ms Excha",Xperian Recruitment Limited,28500.0,Permanent,IT Jobs,2012-06-16 00:00:00,The City,2012-05-17 00:00:00
Wintel Citrix Specialist,Colbern Limited,72120.0,Fixed Term Contract,IT Jobs,2013-06-30 00:00:00,Blackburn,2013-05-31 00:00:00
"Javascript Developer  Javascript,HTML5,CSS  London  to ****k",Ccity IT Recruitment,45000.0,Permanent,IT Jobs,2012-06-08 15:00:00,South East London,2012-03-10 15:00:00
Delphi Developer C C,Mane Contract Services,32499.96,Permanent,IT Jobs,2013-11-22 00:00:00,Manchester,2013-08-24 00:00:00
"Linux Systems Administrator (Sys Admin, Bash, LAMP)",Arc IT Recruitment,27500.04,Permanent,IT Jobs,2013-01-24 00:00:00,Brighton,2012-12-25 00:00:00
GRADUATE/TRAINEE PROGRAM SUPPORT CONSULTANT,hiredonline,17000.04,Permanent,"PR, Advertising & Marketing Jobs",2012-10-05 12:00:00,UK,2012-07-07 12:00:00
Web Developer with ASPNET and C experience,Vue Selection Ltd,31500.0,Permanent,IT Jobs,2014-02-21 12:00:00,Bedford,2013-12-23 12:00:00
"ICT Developer / Support job, Bangor, North Wales",Supertemps,21999.96,Permanent,IT Jobs,2013-01-26 00:00:00,Bangor,2012-10-28 00:00:00
Network Intrusion Analyst,CBSbutler,37500.0,Permanent,IT Jobs,2014-01-08 15:00:00,Cheltenham,2013-11-09 15:00:00
Release Analyst Oracle / Java / Unix / Linux,Stairway2,42500.04,Permanent,IT Jobs,2012-10-29 00:00:00,London,2012-09-29 00:00:00
MS Dynamics CRM Developer  Worcester ****k,Ambis resourcing Partnership,39999.96,Permanent,IT Jobs,2012-05-07 12:00:00,UK,2012-03-08 12:00:00
"AX Systems Analyst, ****k, End User, Cardiff",Nigel Frank International,39999.96,Permanent,IT Jobs,2014-03-24 12:00:00,Cardiff,2013-12-24 12:00:00
"SharePoint Developer  SharePoint 2010, MCPD ****",Pearson Whiffin Affinity,61500.0,Permanent,IT Jobs,2013-12-28 00:00:00,The City,2013-10-29 00:00:00
Net Developers  several levels through to Senior / Principal,Lorien Resourcing,35000.04,Permanent,IT Jobs,2012-05-08 00:00:00,Leeds,2012-04-08 00:00:00
SAS Consultant  London  **** / ****k,Lawrence Harvey,54999.96,Permanent,IT Jobs,2012-03-07 15:00:00,South East London,2012-02-06 15:00:00
"Technical Account Manager  MSP, Managed Print",Senitor Associates,29000.04,Permanent,"PR, Advertising & Marketing Jobs",2014-02-07 00:00:00,Leatherhead,2013-12-09 00:00:00
SAP Engagement/Project Manager,SK Consultancy Solutions,80000.04,Permanent,"PR, Advertising & Marketing Jobs",2012-07-21 12:00:00,UK,2012-04-22 12:00:00
Software Developer / Net Developer / Software Engineer,RBW Consulting,33000.0,Permanent,IT Jobs,2013-04-27 00:00:00,Aberdeen,2013-01-27 00:00:00
Messaging Specialist Scheduling ETL / Java / JMS / Linux / J****EE,LEXSTRA,45000.0,Permanent,IT Jobs,2013-10-31 00:00:00,London,2013-09-01 00:00:00
SAP HR / SFSuccess Factors Senior Consultant,SK Consultancy Solutions,69999.96,Permanent,IT Jobs,2012-08-26 15:00:00,UK,2012-07-27 15:00:00
SAP HR / SFSuccess Factors Managing/Principal Consultant,SK Consultancy Solutions,90000.0,Permanent,"PR, Advertising & Marketing Jobs",2012-08-05 15:00:00,UK,2012-05-07 15:00:00
OpenText Livelink Consultant  Total Package of up to ****K,SK Consultancy Solutions,65000.04,Permanent,IT Jobs,2013-11-10 15:00:00,South East London,2013-08-12 15:00:00
Junior Cisco Engineer Gold Partner,Jam Recruitment Ltd,20499.96,Permanent,IT Jobs,2012-08-12 12:00:00,UK,2012-07-13 12:00:00
Cisco Wireless Engineer Homebased,Jam Recruitment Ltd,47499.96,Permanent,IT Jobs,2012-03-28 00:00:00,London,2012-01-28 00:00:00
Senior Credit Risk Analyst (Secured Account Management),Harnham Search & Selection,33999.96,Permanent,IT Jobs,2014-02-26 00:00:00,South West London,2013-11-28 00:00:00
Snr CNET Developer / Team Leader (ASPNET / VBNET) Surrey,KV Recruitment,38000.04,Permanent,IT Jobs,2014-01-29 00:00:00,Woking,2013-11-30 00:00:00
Sharepoint Consltant (Total Package up to ****K),SK Consultancy Solutions,62499.96,Permanent,IT Jobs,2013-08-24 00:00:00,South East London,2013-05-26 00:00:00
Senior Java Expert  Gaming,Aston Carter,67500.0,Permanent,IT Jobs,2013-01-28 12:00:00,London,2012-10-30 12:00:00
Games Logic Server Programmer / Developer (C++),Conex Europe Ltd,30500.04,Permanent,IT Jobs,2013-01-06 15:00:00,UK,2012-11-07 15:00:00
NET Developer  Financial Services  Towcester,Dawson & Walsh,35000.04,Permanent,IT Jobs,2012-04-08 12:00:00,Towcester,2012-02-08 12:00:00
NET Developer  World Class Entertainment Company  Corby,Dawson & Walsh,39999.96,Permanent,IT Jobs,2012-03-22 00:00:00,Corby,2012-01-22 00:00:00
Junior C Net Developer  London  Market Leader ****,GHA Recruitment,22500.0,Permanent,IT Jobs,2013-10-25 15:00:00,London,2013-09-25 15:00:00
NET C JavaScript SQL Server C Net Web Developers,GHA Recruitment,22500.0,Permanent,IT Jobs,2013-05-11 15:00:00,East Sheen,2013-04-11 15:00:00
System Tester  Capita One,Capita Resourcing – Jobs at Capita,29499.96,Permanent,IT Jobs,2012-08-31 00:00:00,UK,2012-07-02 00:00:00
"C MVC Developer  C, ASPNET MVC, TDD,BDD, Agile",E synergy Solutions,90000.0,Fixed Term Contract,IT Jobs,2013-05-02 00:00:00,London,2013-04-18 00:00:00
Data Account Manager  Direct Marketing Agency,Harnham Search & Selection,38499.96,Permanent,"PR, Advertising & Marketing Jobs",2013-07-25 12:00:00,South East London,2013-05-26 12:00:00
Business Analyst with PM experience 6 Mth Fixed Term Contract,Greythorn,47499.96,Fixed Term Contract,IT Jobs,2012-11-22 15:00:00,London,2012-11-08 15:00:00
Senior Internal Auditor  Global Insurance Company,Austin Andrew Ltd,69999.96,Permanent,IT Jobs,2012-07-17 15:00:00,London,2012-06-17 15:00:00
Policy Director (Financial Services),MICHAEL PAGE POLICY,67500.0,Permanent,IT Jobs,2013-03-28 12:00:00,London,2013-01-27 12:00:00
Group Director of Finance,AVENUES TRUST,75000.0,Permanent,Accounting & Finance Jobs,2013-12-27 15:00:00,Kent,2013-11-27 15:00:00
Marketing Manager/Retail/Global,Salt,54999.96,Permanent,Sales Jobs,2013-10-10 15:00:00,Central London,2013-08-11 15:00:00
"Trainee Mobile App Developers &**** iOS, Android",CoolFMjobs,24999.96,Permanent,IT Jobs,2013-01-14 15:00:00,Belfast,2012-11-15 15:00:00
C/C++/JAVA Senior Software Engineers &**** Indus,CoolFMjobs,39999.96,Permanent,IT Jobs,2013-05-23 00:00:00,Belfast,2013-03-24 00:00:00
Senior Oracle Consultant,Abacus Professional Recruitment,77499.96,Permanent,IT Jobs,2013-06-03 12:00:00,Northern Ireland,2013-03-05 12:00:00
Lecturer In Computing  Software Engineering,SERC,24999.96,Permanent,Teaching Jobs,2012-09-01 00:00:00,Bangor,2012-07-03 00:00:00
LTSB Mortgage & Protection Adviser,LLOYDS BANKING GROUP,24999.96,non-specified,"PR, Advertising & Marketing Jobs",2013-04-15 12:00:00,Derby,2013-02-14 12:00:00
SIPP SSAS Pensions Administrator,Profile Search and Selection Ltd,20000.04,non-specified,IT Jobs,2012-08-21 12:00:00,Bolton,2012-07-22 12:00:00
Finance Accounting Clerk,non-specified,15750.0,non-specified,Accounting & Finance Jobs,2013-05-04 15:00:00,Wolverhampton,2013-04-04 15:00:00
Estate Assistant,Guinness Northern Counties,17330.04,non-specified,IT Jobs,2012-06-11 12:00:00,Woking,2012-03-13 12:00:00
Data Analysis Executive / Data Analyst  (Times Tech Track ****),non-specified,21999.96,non-specified,IT Jobs,2013-09-06 00:00:00,Camden,2013-06-08 00:00:00
Trainee Financial Planning Administrator,APOGEE FINANCIAL PLANNING LTD,14349.96,non-specified,IT Jobs,2012-10-14 12:00:00,Bolton,2012-09-14 12:00:00
Accounts Assistant Required,Golden Executive,20000.04,non-specified,IT Jobs,2012-04-14 00:00:00,Windsor,2012-03-15 00:00:00
Commercial Debt Collector,Sinclair Goldberg Price Limited,12480.0,non-specified,IT Jobs,2013-09-05 00:00:00,Birkenhead,2013-08-06 00:00:00
Accounts and Payroll Clerk,non-specified,16800.0,non-specified,IT Jobs,2012-10-28 15:00:00,Wigan,2012-07-30 15:00:00
ASSISTANT FINANCE BUSINESS PARTNER (FIXED TERM CONTRACT 12 MONTHS),Sussex Police,31407.96,non-specified,Accounting & Finance Jobs,2012-04-17 00:00:00,Lewes,2012-01-18 00:00:00
Network Billing Assistant Apprentice,The Institute of Telecommuncations Professionals,8499.96,non-specified,"PR, Advertising & Marketing Jobs",2013-11-04 00:00:00,Avon,2013-09-05 00:00:00
Two Research Associates / Research Fellows,Imperial College London,40650.0,non-specified,Engineering Jobs,2013-12-24 15:00:00,London,2013-09-25 15:00:00
Bar and Service Assistant,Coventry Sports Foundation,11798.04,non-specified,Hospitality & Catering Jobs,2012-05-10 12:00:00,Coventry,2012-03-11 12:00:00
ELECTROMECHANICAL LEAD TECHNICIAN,GRK RECRUITMENT LTD,30249.96,non-specified,Engineering Jobs,2013-03-01 12:00:00,Bedford,2013-01-30 12:00:00
Appliance Engineer – White Goods Windsor & Reading,British Gas + Dyno Group ,24737.04,non-specified,Engineering Jobs,2012-06-21 15:00:00,Staines,2012-05-22 15:00:00
Food Service Catering Assistant,ELIOR UK,11883.96,non-specified,Hospitality & Catering Jobs,2013-08-03 00:00:00,Bradford,2013-07-04 00:00:00
Service and Waiting Staff,Food 4 Ltd,13440.0,non-specified,Hospitality & Catering Jobs,2012-09-16 00:00:00,Harlow,2012-08-17 00:00:00
Front of House Supervisor  National Trust Sheffield Park & Garden,National Trust,15999.96,non-specified,Hospitality & Catering Jobs,2013-10-28 15:00:00,Haywards Heath,2013-08-29 15:00:00
Demi Chef de Partie **** Hotel,non-specified,14499.96,non-specified,Hospitality & Catering Jobs,2014-03-22 12:00:00,Reading,2013-12-22 12:00:00
Cafe Supervisor Wisbech (STARBUCKS),Eurogarages Starbucks,12672.0,non-specified,Hospitality & Catering Jobs,2012-03-14 15:00:00,Wisbech,2012-01-14 15:00:00
EXPERIENCED COOK,Waggon Inn Eighton Banks,14112.0,non-specified,Hospitality & Catering Jobs,2013-12-06 00:00:00,Gateshead,2013-11-06 00:00:00
Line Chef  Bulls Head,Marstons Plc,13142.04,non-specified,Hospitality & Catering Jobs,2012-02-29 15:00:00,Derby,2012-01-30 15:00:00
Casual Cook/ Food Assistant,Drive,13467.96,non-specified,Hospitality & Catering Jobs,2013-11-07 12:00:00,Bridgend,2013-10-24 12:00:00
kitchen assistant (teatime),Hazeldene Rest Home,12144.0,non-specified,Hospitality & Catering Jobs,2013-02-27 00:00:00,Gosport,2013-02-13 00:00:00
Domestic/Kitchen Assistant,Hollies Rest Home.,12960.0,non-specified,Hospitality & Catering Jobs,2013-07-19 00:00:00,UK,2013-05-20 00:00:00
"Head Chef, ****Kpa Gastro Pub",Swift Wing Associates Ltd,35000.04,non-specified,Hospitality & Catering Jobs,2013-07-11 00:00:00,Avon,2013-04-12 00:00:00
Cook / Catering Assistant,Rowberry Nurseries,12182.04,non-specified,Hospitality & Catering Jobs,2012-02-13 12:00:00,Kidderminster,2012-01-14 12:00:00
Demonstrator,Hamleys of London Ltd,14150.04,non-specified,"PR, Advertising & Marketing Jobs",2013-08-25 00:00:00,Hounslow,2013-06-26 00:00:00
Market Research Interviewer Req//****,Search Consultancy LTD,10800.0,non-specified,"PR, Advertising & Marketing Jobs",2012-11-05 00:00:00,Newport,2012-09-06 00:00:00
Apprentice Telemarketing Executive,Knightsbridge PLC,5760.0,non-specified,"PR, Advertising & Marketing Jobs",2012-12-17 15:00:00,Bolton,2012-11-17 15:00:00
Field Sales People,Altered Attitudes Ltd,44000.04,non-specified,"PR, Advertising & Marketing Jobs",2012-09-29 15:00:00,Cardiff,2012-07-31 15:00:00
"Trading Manager, Theatre & Entertainment",lastminute.com,39000.0,non-specified,"PR, Advertising & Marketing Jobs",2013-05-10 00:00:00,London,2013-03-11 00:00:00
Loft & Cavity Insulation Sales/ surveyor,non-specified,36000.0,non-specified,"PR, Advertising & Marketing Jobs",2013-08-15 15:00:00,Northampton,2013-06-16 15:00:00
Deputy Finance Manager,Robertson Bell,72000.0,Fixed Term Contract,Accounting & Finance Jobs,2012-05-29 00:00:00,London,2012-03-30 00:00:00
Front End Javadcript Developer,Support Services Group ,39999.96,Permanent,IT Jobs,2012-07-07 15:00:00,London,2012-04-08 15:00:00
Development Manager  Agile / eCommerce  up to ****k  Bens,The People Network,80000.04,Permanent,IT Jobs,2013-10-06 12:00:00,London,2013-08-07 12:00:00
Data/MI/Governance/Business/Analyst,PSD Technology Contracts Ltd.,39999.96,Permanent,IT Jobs,2013-06-17 12:00:00,Manchester Science Park,2013-03-19 12:00:00
Ambitious Key Stage 1 Teacher  Required for September in Bristol,Edustaff   Bristol,26573.04,Permanent,Teaching Jobs,2013-10-09 15:00:00,West Town,2013-09-09 15:00:00
Sales Advisor: Birmingham,Strategic Five Marketing,17499.96,Permanent,Hospitality & Catering Jobs,2013-07-14 00:00:00,Birmingham,2013-05-15 00:00:00
In Store Event Marketing Assistant,Avant Garde Ideals,14000.04,Permanent,"PR, Advertising & Marketing Jobs",2012-05-23 15:00:00,Southampton International Airport,2012-02-23 15:00:00
Support Services Engineer (Internal),Team Energy,75500.04,Permanent,IT Jobs,2013-11-20 12:00:00,Two Mile Ash,2013-10-21 12:00:00
Salesforce Managing Technical Consultant,Huntress Group   Technology Perms,62499.96,Permanent,Sales Jobs,2013-12-29 12:00:00,London,2013-11-29 12:00:00
Senior Oracle DBA/Database AdministratorNorth Yorkshire,LA International Computer Consultants Ltd,42500.04,Permanent,IT Jobs,2013-02-01 15:00:00,Yorkshire and Humberside,2013-01-02 15:00:00
Service Engineer  NT/****,Churchill Recruitment Consultants Limited,23000.04,non-specified,Engineering Jobs,2012-03-20 12:00:00,Hertfordshire,2012-01-20 12:00:00
CNet Developer Required,Lynx Recruitment Ltd,39999.96,Permanent,IT Jobs,2013-11-06 12:00:00,Hertfordshire,2013-08-08 12:00:00
SQL Server DBA's/Database Administrators  Excellent Opportunity  APP,Recruit360 Ltd,45000.0,Permanent,IT Jobs,2012-10-05 00:00:00,Cressington,2012-07-07 00:00:00
"Software development team leader (ASP NET, MVC, C AND AGILE)",Lynx Recruitment Ltd,54999.96,Permanent,IT Jobs,2012-04-15 00:00:00,Hertfordshire,2012-01-16 00:00:00
Account Manager  Ecommerce  London,Alexander Ash Consulting Ltd,38000.04,Permanent,IT Jobs,2012-11-06 12:00:00,London,2012-10-07 12:00:00
Data Analytics/BI Consultant  Fasttracked progression,Careerwise,65000.04,Permanent,"PR, Advertising & Marketing Jobs",2012-07-12 15:00:00,London,2012-06-12 15:00:00
"Bar Person / General Assistant, M/F",The Pheasant Inn,14000.04,non-specified,Hospitality & Catering Jobs,2013-03-24 12:00:00,London,2013-03-10 12:00:00
"Server Support Engineer  Active Directory; DNS, DHCP; LDAP",Bright Purple Resourcing,31500.0,Permanent,IT Jobs,2014-03-08 15:00:00,Essex,2013-12-08 15:00:00
Home based BDM  Advanced surveillance solutions,Fairford Associates,50000.04,non-specified,Sales Jobs,2012-07-31 15:00:00,UK,2012-07-17 15:00:00
"Band 6 Acute Inpatient Physiotherapist, London **** ****",Pulse Healthcare,29000.04,Permanent,Healthcare & Nursing Jobs,2012-06-04 12:00:00,London,2012-03-06 12:00:00
iOS Developer/iOS Software Engineer up to ****K Stock Options,Capita Resourcing IT,65000.04,Permanent,IT Jobs,2013-03-25 15:00:00,Central London,2013-02-23 15:00:00
Application Delivery Team Lead,Proactive Appointments,47499.96,Permanent,IT Jobs,2014-02-05 15:00:00,Surrey,2013-11-07 15:00:00
Lead JAVA/J****EE Developer  ECommerce,Proactive Appointments,65000.04,Permanent,IT Jobs,2014-01-08 15:00:00,London,2013-11-09 15:00:00
eCommerce Web Developer  (Javascript  HTML  XML  AJAX  API)  Her,Proactive Appointments,42500.04,Permanent,IT Jobs,2012-10-28 00:00:00,Hertfordshire,2012-07-30 00:00:00
Application Delivery Manager,Proactive Appointments,65000.04,Permanent,IT Jobs,2013-05-17 15:00:00,Surrey,2013-03-18 15:00:00
Production (murex) Support Manager,7 Fifty Two Solutions Ltd,82500.0,Permanent,"PR, Advertising & Marketing Jobs",2013-09-10 12:00:00,London,2013-06-12 12:00:00
SAP Payroll Support Analyst,SystemsAccountants,78000.0,Fixed Term Contract,IT Jobs,2013-07-10 12:00:00,Surrey,2013-06-10 12:00:00
Solutions Architect  Innovation  Banking,Rullion IT Plus,67500.0,Permanent,IT Jobs,2012-11-03 15:00:00,Cheshire,2012-10-04 15:00:00
"Helpdesk Support, London, ****",Hyphen,24000.0,Permanent,IT Jobs,2012-02-25 00:00:00,Epsom,2012-01-26 00:00:00
APPLICATION SUPPORT/Front Office/eFX/UNIX/SQL/SWAPS,Astbury Marsden,57500.04,Permanent,IT Jobs,2014-01-05 12:00:00,Central London,2013-12-06 12:00:00
UNIX Support  Scripting  Veritas  AIX  Storage  Incident/Problem/,PTS Resourcing  Ltd,76800.0,Fixed Term Contract,IT Jobs,2013-06-03 15:00:00,London,2013-05-20 15:00:00
C and AspNET Software/Web Developer,Focus Select Limited,39999.96,Permanent,IT Jobs,2012-06-15 15:00:00,Southampton International Airport,2012-03-17 15:00:00
C++ Software Engineer/Programmer,IT Talent Solutions Ltd,45000.0,Permanent,IT Jobs,2012-07-05 12:00:00,Coscote,2012-04-06 12:00:00
